192.168.2.25 - - [16/Nov/2018:12:14:38 +0200] "GET /core/getTimeStampID/?weekDay=3&week=41&year=2018&shortDate=2018-10-10&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=43&nodeID=VGltZVN0YW1wVHlwZTo0Mw== HTTP/1.1" 200 437 "http://192.168.2.25/main" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:38 +0200] "POST /graphql/ HTTP/1.1" 200 612 "http://192.168.2.25/main" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:40 +0200] "OPTIONS /api/api-token-verify/ HTTP/1.1" 200 572 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:40 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:40 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:48 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 502 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Mobile Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:48 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Mobile Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:51 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Mobile Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:14:52 +0200] "POST /graphql/ HTTP/1.1" 200 339385 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Mobile Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:15:00 +0200] "POST /graphql/ HTTP/1.1" 200 14455 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Mobile Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:15:08 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.25 - - [16/Nov/2018:12:15:09 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.35 - - [16/Nov/2018:12:17:03 +0200] "OPTIONS /api/rest-auth/login/ HTTP/1.1" 200 601 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:03 +0200] "POST /api/rest-auth/login/ HTTP/1.1" 200 885 "http://192.168.2.25/login" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "OPTIONS /graphql/ HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "OPTIONS /api/test/ HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "GET /api/test/ HTTP/1.1" 200 371 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "POST /graphql/ HTTP/1.1" 200 676 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "OPTIONS /core/getTimeStampID/?weekDay=5&week=46&year=2018&shortDate=2018-11-16&shift=A&time=06:00%20(Paper) HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "GET /core/getTimeStampID/?weekDay=5&week=46&year=2018&shortDate=2018-11-16&shift=A&time=06:00%20(Paper) HTTP/1.1" 200 438 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:04 +0200] "POST /graphql/ HTTP/1.1" 200 617 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:13 +0200] "OPTIONS /core/getTimeStampID/?weekDay=3&week=41&year=2018&shortDate=2018-10-10&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=43&nodeID=VGltZVN0YW1wVHlwZTo0Mw== HTTP/1.1" 200 601 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:13 +0200] "GET /core/getTimeStampID/?weekDay=3&week=41&year=2018&shortDate=2018-10-10&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=43&nodeID=VGltZVN0YW1wVHlwZTo0Mw== HTTP/1.1" 200 437 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:13 +0200] "POST /graphql/ HTTP/1.1" 200 612 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:15 +0200] "OPTIONS /api/api-token-verify/ HTTP/1.1" 200 600 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:15 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:15 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:17 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:18 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:19 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:17:19 +0200] "POST /graphql/ HTTP/1.1" 200 339385 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
